contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Expiration Date
AAPL260116C00160000,2023-10-23 14:57:30+00:00,160.0,42.55,42.5,44.15,0.0,0.0,4.0,116,0.37747814910888666,True,REGULAR,USD,2026-01-16
AAPL260116C00165000,2023-10-23 17:35:39+00:00,165.0,40.75,38.05,42.85,0.0,0.0,2.0,89,0.3864807446289062,True,REGULAR,USD,2026-01-16
AAPL260116C00170000,2023-10-24 18:10:18+00:00,170.0,37.01,36.05,38.2,-0.70000076,-1.8562737,19.0,263,0.3600527862548828,True,REGULAR,USD,2026-01-16
AAPL260116C00175000,2023-10-24 19:31:46+00:00,175.0,35.0,32.55,35.5,0.0,0.0,6.0,492,0.35297277893066403,False,REGULAR,USD,2026-01-16
AAPL260116C00180000,2023-10-24 16:34:35+00:00,180.0,31.55,31.85,35.0,-1.1000023,-3.369073,5.0,763,0.3667360690307617,False,REGULAR,USD,2026-01-16
AAPL260116C00185000,2023-10-24 19:55:41+00:00,185.0,30.0,29.0,31.0,-0.2800007,-0.9247051,54.0,337,0.3450993225097656,False,REGULAR,USD,2026-01-16
AAPL260116C00190000,2023-10-24 17:29:38+00:00,190.0,27.04,27.05,29.85,-0.7099991,-2.5585554,7.0,205,0.35050087982177724,False,REGULAR,USD,2026-01-16
AAPL260116C00195000,2023-10-24 17:29:38+00:00,195.0,24.92,24.6,27.4,-0.8299999,-3.2233007,43.0,52,0.34239854385375973,False,REGULAR,USD,2026-01-16
AAPL260116C00200000,2023-10-24 17:26:30+00:00,200.0,23.4,21.6,23.65,-0.30999947,-1.307463,49.0,1275,0.3208838664245605,False,REGULAR,USD,2026-01-16
AAPL260116C00205000,2023-10-24 18:54:14+00:00,205.0,21.4,20.95,24.0,-0.6000004,-2.7272744,18.0,125,0.3382024188232422,False,REGULAR,USD,2026-01-16
AAPL260116C00210000,2023-10-24 19:49:40+00:00,210.0,19.68,19.0,21.35,0.09000015,0.45941886,4.0,174,0.325629302368164,False,REGULAR,USD,2026-01-16
AAPL260116C00215000,2023-10-24 14:58:10+00:00,215.0,17.15,16.45,20.5,-0.26000023,-1.4933959,3.0,45,0.3297796514892578,False,REGULAR,USD,2026-01-16
AAPL260116C00220000,2023-10-24 19:19:38+00:00,220.0,16.4,15.7,17.45,-0.050001144,-0.3039583,14.0,240,0.31131670135498035,False,REGULAR,USD,2026-01-16
AAPL260116C00225000,2023-10-24 14:37:32+00:00,225.0,14.7,14.05,17.5,-0.3000002,-2.0000012,1.0,71,0.32306585144042954,False,REGULAR,USD,2026-01-16
AAPL260116C00230000,2023-10-24 16:14:47+00:00,230.0,13.2,12.95,13.5,-0.3800001,-2.7982335,4.0,280,0.29242650939941395,False,REGULAR,USD,2026-01-16
AAPL260116C00235000,2023-10-24 16:31:19+00:00,235.0,11.75,11.7,14.5,-0.6999998,-5.6224885,1.0,48,0.31307144454956054,False,REGULAR,USD,2026-01-16
AAPL260116C00240000,2023-10-23 19:54:51+00:00,240.0,10.75,10.6,13.45,-0.4499998,-4.0178556,9.0,152,0.311606615447998,False,REGULAR,USD,2026-01-16
AAPL260116C00245000,2023-10-24 14:00:58+00:00,245.0,9.63,9.5,12.4,-0.03999996,-0.4136501,27.0,95,0.30942463043212887,False,REGULAR,USD,2026-01-16
AAPL260116C00250000,2023-10-24 17:01:31+00:00,250.0,8.65,8.5,10.25,-0.5,-5.4644814,10.0,2416,0.2938913385009765,False,REGULAR,USD,2026-01-16
AAPL260116C00255000,2023-10-20 14:13:22+00:00,255.0,8.95,5.5,10.5,0.0,0.0,5.0,45,0.3052132467651367,False,REGULAR,USD,2026-01-16
AAPL260116C00260000,2023-10-23 15:04:16+00:00,260.0,7.35,5.0,8.45,0.0,0.0,5.0,278,0.2884745225524901,False,REGULAR,USD,2026-01-16
AAPL260116C00265000,2023-10-23 13:54:24+00:00,265.0,6.36,4.8,7.8,-0.059999943,-0.9345786,1.0,23,0.287818401184082,False,REGULAR,USD,2026-01-16
AAPL260116C00270000,2023-10-23 15:33:13+00:00,270.0,6.0,5.5,7.15,0.0,0.0,18.0,55,0.2865366757202148,False,REGULAR,USD,2026-01-16
AAPL260116C00275000,2023-10-20 15:33:38+00:00,275.0,5.7,3.0,6.5,0.0,0.0,2.0,37,0.28458357025146475,False,REGULAR,USD,2026-01-16
AAPL260116C00280000,2023-10-24 17:57:58+00:00,280.0,4.64,2.5,6.5,-0.7600002,-14.074079,7.0,29,0.29135840484619135,False,REGULAR,USD,2026-01-16
AAPL260116C00285000,2023-10-23 13:40:09+00:00,285.0,4.38,2.0,7.0,0.14000034,3.3018951,4.0,21,0.3050606604003906,False,REGULAR,USD,2026-01-16
AAPL260116C00290000,2023-10-24 18:00:48+00:00,290.0,3.75,2.51,4.45,-0.23000002,-5.778895,4.0,79,0.27246821289062495,False,REGULAR,USD,2026-01-16
AAPL260116C00300000,2023-10-24 19:09:08+00:00,300.0,3.14,3.0,3.25,-0.109999895,-3.384612,20.0,4845,0.2620923400878906,False,REGULAR,USD,2026-01-16
AAPL260116C00310000,2023-10-24 18:19:40+00:00,310.0,2.6,2.19,2.92,-0.06000018,-2.2556458,17.0,859,0.2659985510253906,False,REGULAR,USD,2026-01-16
